"SamplingEvent_id","year","month","day","Longitude","Latitude"
"S11338553",2000,6,19,-104.0158081,30.8880835
"S6185612",2001,7,13,-104.1232681,30.6971209
"S7019298",2002,8,5,-104.0970039,30.6173798
"S4907595",2005,6,21,-103.8373661,30.5380904
"S6321971",2005,6,21,-103.8373661,30.5380904
"S6893587",2006,6,24,-104.16859,30.64371
"S6894231",2006,6,24,-104.16859,30.64371
"S2382573",2006,7,3,-104.1232681,30.6971209
"S2380291",2006,7,3,-104.1232681,30.6971209
"S11096363",2010,8,15,-103.9347249,30.5962706
"S10888157",2010,8,14,-103.9347249,30.5962706
"S6774262",2010,8,14,-104.1232681,30.6971209
"S6784670",2010,8,13,-104.0970039,30.6173798
"S6778715",2010,8,14,-104.1232681,30.6971209
"S14503680",2013,6,25,-104.1792727,30.6461274
"S14507386",2013,6,24,-104.1232681,30.6971209
"S14507389",2013,6,25,-104.1232681,30.6971209
"S14898174",2013,7,12,-104.3563843,30.9167958
"S15116400",2013,8,15,-104.3563843,30.9167958
"S19089107",2014,7,13,-104.1792727,30.6461274
"S19121287",2014,7,13,-104.3563843,30.9167958
"S11195328",2012,7,18,-112.051878,41.7014992
"S3632641",2006,8,12,-111.768615,41.37069
"S11244350",2006,8,12,-111.768615,41.37069
"S8556721",2011,7,16,-112.020936,41.7137699
"S11037614",2012,6,23,-111.7665974,41.8836771
"S11097168",2012,7,3,-111.6430578,41.895017
"S14473885",2013,6,21,-111.7858243,41.7292892
"S14473891",2013,6,21,-111.7858243,41.7292892
"S14474847",2013,6,21,-111.7858243,41.7292892
"S14485483",2013,6,21,-111.7858243,41.7292892
"S14488504",2013,6,23,-111.7637546,41.7700899
"S14487839",2013,6,16,-111.6430578,41.895017
"S14436991",2013,6,16,-111.6430578,41.895017
"S14436455",2013,6,16,-111.6430578,41.895017
"S14491960",2013,6,23,-111.72372,41.76754
"S15598006",2000,7,1,-110.55416,39.63423
"S3657540",2006,6,29,-110.9174001,39.7615172
"S11027609",2012,6,22,-110.9010601,39.7627625
"S14685792",2013,7,19,-110.9174001,39.7615172
"S14802629",2013,7,28,-110.9174001,39.7615172
"S14700965",2013,7,20,-110.9174001,39.7615172
"S14898924",2013,8,6,-110.9010601,39.7627625
"S14899040",2013,8,6,-111.1526299,39.7553726
"S18812421",2014,6,15,-110.9174001,39.7615172
"S3655243",2007,8,4,-109.487772,40.8784534
"S11138472",2012,7,11,-109.7282267,40.929564
"S11138473",2012,7,11,-109.715205,40.927427
"S11053787",2012,6,26,-111.8322372,40.8627709
"S11063523",2012,6,28,-111.8322372,40.8627709
"S11091833",2012,7,3,-111.8322372,40.8627709
"S11224794",2012,7,28,-111.8883407,40.9936833
"S14508249",2013,6,26,-111.839304,40.8424612
"S14467181",2013,6,19,-111.839304,40.8424612
"S14465897",2013,6,20,-111.8788755,41.0004922
"S14465649",2013,6,20,-111.8788755,41.0004922
"S14683038",2013,7,18,-111.9219303,40.9057611
"S14835435",2013,8,1,-111.9219303,40.9057611
"S14907289",2013,8,11,-112.1680972,40.9234737
"S18933217",2014,6,27,-111.8188963,40.9936379
"S14677220",2002,8,6,-110.2616644,40.7133291
"S14677221",2002,8,7,-110.2616644,40.7133291
"S5240256",2009,8,11,-110.8795166,40.3836897
"S5254602",2009,8,14,-110.8795166,40.3847358
"S18816879",2014,6,17,-110.5876923,40.503619
"S7083507",2005,7,10,-112.2054291,37.6837252
"S17720494",2006,7,27,-112.1660052,37.6461898
"S17720518",2006,7,30,-112.0989132,37.6874543
"S8667757",2007,7,21,-111.3807065,37.9096518
"S5520455",2007,7,10,-111.8282032,37.5889349
"S4290482",2008,6,26,-112.1660052,37.6461898
"S3960958",2008,6,22,-112.1660052,37.6461898
"S5681435",2008,6,22,-112.1660052,37.6461898
"S5245600",2009,6,22,-111.30924,37.8383
"S8887417",2009,8,8,-112.3117089,37.743656
"S6632621",2010,6,29,-112.1660052,37.6461898
"S8412204",2011,6,15,-112.1331704,37.6139127
"S8522573",2011,7,6,-111.6013527,37.7691859
"S11017622",2012,6,21,-112.088204,37.658536
"S11123125",2012,6,25,-112.1660052,37.6461898
"S14361481",2012,7,12,-112.1660052,37.6461898
"S11197222",2012,7,12,-111.4235847,37.911036
"S11315720",2012,8,1,-112.3090836,37.7429268
"S14475977",2013,6,22,-112.1660052,37.6461898
"S14491492",2013,6,21,-112.08635,37.64319
"S14802847",2013,7,28,-112.164497,37.630829
"S19164761",2014,6,28,-112.113413,37.6786461
"S18853550",2014,6,21,-112.075632,37.6165
"S19281430",2014,7,29,-112.1660052,37.6461898
"S5104939",2009,6,22,-109.4805365,38.6472434
"S5156463",2009,7,9,-109.5750618,38.5778294
"S5190653",2009,7,23,-109.5750618,38.5778294
"S11678425",2012,7,31,-109.3012619,39.4383142
"S18919651",2014,6,19,-109.2415237,38.5899979
"S19078144",2014,7,12,-109.323906,38.7592
"S18972950",2014,7,2,-109.2544413,38.6025847
"S18983511",2014,7,3,-109.274826,38.5421238
"S18980500",2014,7,3,-109.291091,38.5467222
"S9841042",2001,7,15,-113.2837413,37.6369761
"S9841110",2001,7,29,-113.2837413,37.6369761
"S8599957",2005,7,9,-113.1827402,37.5203589
"S6879558",2010,8,8,-112.8317727,37.630711
"S6879631",2010,8,8,-112.9085541,37.5919274
"S5210435",2008,6,30,-111.8188477,39.7971944
"S5387086",2008,8,12,-111.7300558,39.7193353
"S6572083",2010,6,24,-111.7097193,39.7443522
"S6574519",2010,6,25,-111.8188477,39.7971944
"S11170042",2012,7,10,-111.8188477,39.7971944
"S13132638",2000,6,15,-112.777319,37.5216398
"S13221158",2000,6,17,-112.5700378,37.3876175
"S11216680",2012,7,21,-112.5310707,37.4260704
"S18898528",2014,6,24,-112.0327377,37.5013509
"S19341383",2014,8,2,-112.6102524,37.3423712
"S11276284",2012,7,24,-114.0118942,38.883297
"S19097905",2014,7,14,-112.3568344,38.8941058
"S3966998",2008,6,17,-111.6532036,40.8295178
"S6641888",2010,7,15,-111.5849322,40.8155773
"S6660604",2010,7,17,-111.4727783,41.1279869
"S11076289",2012,6,30,-111.3503716,41.1854541
"S11076293",2012,6,30,-111.3558658,41.2247542
"S11037151",2012,6,24,-111.3729293,41.3136522
"S11129042",2012,7,1,-111.5771994,40.8984756
"S11145649",2012,7,12,-111.3503716,41.1854541
"S11148348",2012,7,12,-111.3503716,41.1854541
"S11148397",2012,7,12,-111.3503716,41.1854541
"S11156158",2012,7,14,-111.3503716,41.1854541
"S11156306",2012,7,14,-111.3558658,41.2247542
"S11158003",2012,7,14,-111.3503716,41.1854541
"S11157870",2012,7,14,-111.3503716,41.1854541
"S11158710",2012,7,14,-111.3591527,41.2216199
"S11158435",2012,7,14,-111.3558658,41.2247542
"S11158438",2012,7,14,-111.3503716,41.1854541
"S11148797",2012,7,12,-111.3503716,41.1854541
"S11166682",2012,7,14,-111.3503716,41.1854541
"S11166688",2012,7,14,-111.3558658,41.2247542
"S11162132",2012,7,14,-111.3558658,41.2247542
"S11161696",2012,7,14,-111.3503716,41.1854541
"S11162129",2012,7,14,-111.3503716,41.1854541
"S11161697",2012,7,14,-111.3558658,41.2247542
"S11121052",2012,7,7,-111.3503716,41.1854541
"S14845990",2013,7,13,-111.624527,40.8521245
"S18829906",2014,6,18,-111.585068,40.815842
"S19155623",2014,7,19,-111.73077,41.05994
"S19339812",2014,8,4,-111.585243,40.815601
"S3677301",2005,8,3,-111.4615345,41.9219179
"S12748704",2005,8,9,-111.146965,41.4350051
"S2995439",2007,6,23,-111.146965,41.4350051
"S5307091",2007,8,8,-111.146965,41.4350051
"S8263467",2008,6,30,-111.146965,41.4350051
"S12907376",2008,6,24,-111.146965,41.4350051
"S4071385",2008,6,24,-111.146965,41.4350051
"S6649864",2010,7,17,-111.146965,41.4350051
"S6658890",2010,7,20,-111.146965,41.4350051
"S6756564",2010,8,11,-111.146965,41.4350051
"S8478789",2011,6,26,-111.146965,41.4350051
"S8437296",2011,6,18,-111.146965,41.4350051
"S8437516",2011,6,18,-111.146965,41.4350051
"S8437535",2011,6,18,-111.146965,41.4350051
"S8434734",2011,6,18,-111.146965,41.4350051
"S8502475",2011,7,2,-111.146965,41.4350051
"S8520904",2011,7,2,-111.146965,41.4350051
"S8522929",2011,7,7,-111.146965,41.4350051
"S8532837",2011,7,9,-111.146965,41.4350051
"S8531832",2011,7,9,-111.146965,41.4350051
"S8536454",2011,7,9,-111.146965,41.4350051
"S11336594",2012,8,9,-111.3262732,41.8455988
"S19091917",2014,7,13,-111.4629936,41.3912982
"S19230854",2014,7,26,-111.146965,41.4350051
"S4371582",2001,8,12,-111.5858888,40.6018575
"S4275586",2002,6,22,-111.6913891,40.6396838
"S2379453",2004,6,20,-111.6944841,40.6390311
"S2510822",2004,8,7,-112.1174115,40.4929421
"S4371607",2006,7,2,-111.5959064,40.6100397
"S3046802",2007,8,15,-111.6913891,40.6396838
"S3940503",2008,6,16,-111.7281675,40.6974942
"S3954495",2008,6,16,-111.7281675,40.6974942
"S3963117",2008,6,26,-111.7753315,40.5727617
"S3970804",2008,6,30,-111.7816589,40.7598483
"S3966992",2008,6,28,-111.6870117,40.5732832
"S3968226",2008,6,29,-111.8645096,40.8046493
"S3966989",2008,6,26,-111.6870117,40.5732832
"S4105187",2008,6,15,-111.6913891,40.6396838
"S4182469",2008,7,28,-112.0780114,40.4701261
"S4065250",2008,7,27,-111.6870117,40.5732832
"S5091742",2009,6,16,-112.0973039,40.468776
"S6757738",2010,8,12,-112.0780114,40.4701261
"S9512521",2011,6,22,-111.8645096,40.8046493
"S9527353",2011,6,30,-111.8645096,40.8046493
"S8666767",2011,6,18,-111.8645096,40.8046493
"S8666769",2011,6,18,-111.8645096,40.8046493
"S8666770",2011,6,20,-111.8645096,40.8046493
"S8429286",2011,6,18,-111.8645096,40.8046493
"S8434581",2011,6,18,-111.8645096,40.8046493
"S8448164",2011,6,20,-111.8645096,40.8046493
"S9527541",2011,7,6,-111.8645096,40.8046493
"S8666777",2011,7,24,-111.8645096,40.8046493
"S8666773",2011,7,3,-111.8645096,40.8046493
"S8585990",2011,7,23,-111.6647816,40.5678067
"S8585196",2011,7,24,-111.8645096,40.8046493
"S8541575",2011,7,3,-111.8645096,40.8046493
"S8658036",2011,8,6,-111.8645096,40.8046493
"S8658066",2011,8,6,-111.8645096,40.8046493
"S10981972",2012,6,15,-112.0780114,40.4701261
"S11046055",2012,6,26,-111.8645096,40.8046493
"S11046195",2012,6,26,-111.8645096,40.8046493
"S11277379",2012,6,16,-111.8645096,40.8046493
"S11011966",2012,6,20,-111.8645096,40.8046493
"S11013197",2012,6,20,-111.8645096,40.8046493
"S11023773",2012,6,20,-111.7281675,40.6974942
"S11174650",2012,6,16,-111.8645096,40.8046493
"S11353537",2012,6,22,-111.8645096,40.8046493
"S11032254",2012,6,24,-112.0973069,40.4687118
"S11036907",2012,6,24,-112.0973069,40.4687118
"S11277416",2012,7,4,-111.8645096,40.8046493
"S11213963",2012,7,25,-111.8645096,40.8046493
"S11097196",2012,7,4,-111.7720699,40.6749099
"S11174680",2012,7,4,-111.8645096,40.8046493
"S14476530",2013,6,22,-111.7948151,40.5649541
"S14541512",2013,6,30,-111.7150048,40.7560664
"S14488034",2013,6,23,-111.6870117,40.5732832
"S14502748",2013,6,23,-111.68722,40.776814
"S14492759",2013,6,24,-111.6560912,40.5815549
"S14492077",2013,6,24,-111.63371,40.6557
"S14455901",2013,6,19,-112.0973069,40.4687118
"S14530285",2013,6,29,-111.5858888,40.6018575
"S18525814",2013,6,30,-111.8645096,40.8046493
"S14635448",2013,7,13,-111.6643524,40.734771
"S14638473",2013,7,13,-111.8243837,40.7633812
"S14579558",2013,7,5,-112.0780114,40.4701261
"S14662612",2013,7,16,-112.0973069,40.4687118
"S14869801",2013,8,5,-112.0973069,40.4687118
"S14996250",2013,8,11,-111.704247,40.700359
"S14880625",2013,8,6,-111.5959064,40.6100397
"S18826317",2014,6,16,-111.8645096,40.8046493
"S18820241",2014,6,16,-111.8645096,40.8046493
"S18949644",2014,6,29,-111.6870117,40.5732832
"S18951524",2014,6,30,-111.7603755,40.57136
"S18949818",2014,6,21,-111.6870117,40.5732832
"S18944876",2014,6,28,-111.8645096,40.8046493
"S19008107",2014,6,29,-111.7723274,40.6743891
"S18839187",2014,6,19,-112.0973069,40.4687118
"S18902915",2014,6,22,-111.68722,40.776814
"S18843134",2014,6,20,-111.7425742,40.5711083
"S18914394",2014,6,25,-111.68722,40.776814
"S18918174",2014,6,26,-112.0973069,40.4687118
"S18856155",2014,6,21,-111.7603755,40.57136
"S18933334",2014,6,28,-112.0973069,40.4687118
"S18813967",2014,6,15,-111.740248,40.710415
"S18877645",2014,6,20,-112.0973069,40.4687118
"S18942173",2014,6,28,-111.8645096,40.8046493
"S18941043",2014,6,21,-112.0973069,40.4687118
"S18944607",2014,6,22,-112.0973069,40.4687118
"S18936780",2014,6,28,-111.8645096,40.8046493
"S18990979",2014,6,30,-111.8645096,40.8046493
"S19152817",2014,7,19,-111.628373,40.590758
"S19153987",2014,7,19,-111.628373,40.590758
"S19163993",2014,7,20,-111.612899,40.577691
"S19164485",2014,7,20,-111.612899,40.577691
"S19226590",2014,7,12,-111.8645096,40.8046493
"S19226726",2014,7,12,-111.8645096,40.8046493
"S19053875",2014,7,8,-111.6760756,40.8125414
"S19166533",2014,7,14,-111.8645096,40.8046493
"S19064103",2014,7,10,-111.8645096,40.8046493
"S19054011",2014,7,8,-111.6760756,40.8125414
"S19123654",2014,7,16,-111.7603755,40.57136
"S19459732",2014,8,13,-111.584767,40.603302
"S19438713",2014,8,12,-112.0973069,40.4687118
"S10488677",2011,7,27,-109.6089366,37.2630054
"S14603532",2013,7,6,-110.0101811,37.5933534
"S14707862",2013,7,22,-109.4066839,37.7387361
"S11216710",2012,7,6,-111.6786969,39.5546928
"S18839557",2014,6,19,-111.3255143,39.3147106
"S2987769",2007,6,18,-112.3507833,38.5708507
"S2987753",2007,6,17,-112.3507833,38.5708507
"S5122356",2009,6,19,-111.9197931,38.5335303
"S5122306",2009,6,26,-111.9197931,38.5335303
"S14558164",2013,6,24,-111.9355774,38.8042306
"S14788363",2013,7,26,-111.5585,39.0277
"S14892545",2013,8,7,-111.7730999,38.7884368
"S19442042",2014,8,11,-111.7089629,38.5534011
"S15591001",2004,7,10,-110.82041,40.90676
"S10986895",2011,6,15,-110.7688611,40.8633635
"S11055702",2012,6,27,-111.2762867,40.9483352
"S11073358",2012,6,27,-111.2474476,40.9603582
"S11176534",2012,7,14,-110.8301356,40.7279885
"S14515576",2013,6,25,-111.4958668,40.8195731
"S14687006",2013,7,19,-110.9777069,40.5938816
"S18963709",2013,7,13,-111.5215302,41.0255469
"S14640734",2013,7,13,-111.5215302,41.0255469
"S18803407",2014,6,15,-111.2762867,40.9483352
"S19103195",2014,7,14,-111.583313,40.7431254
"S19483717",2014,8,11,-111.583313,40.7431254
"S6143964",2002,7,27,-112.5503182,40.3466095
"S3713228",2002,7,27,-112.5503182,40.3466095
"S6584289",2010,6,28,-112.5777948,39.9444811
"S6606625",2010,7,4,-112.5642657,40.4991809
"S6686404",2010,7,29,-112.4278164,39.9938899
"S6767569",2010,8,14,-112.2406518,40.3785001
"S8616021",2011,7,31,-112.6260853,40.4603185
"S11128712",2012,7,5,-112.5503182,40.3466095
"S11240623",2012,7,12,-112.2754669,40.3575984
"S6627730",2010,6,23,-109.276886,40.4176783
"S18971767",2014,7,2,-109.169611,40.425811
"S18972667",2014,7,2,-109.173698,40.428101
"S5294416",2001,7,31,-111.71229,40.220886
"S5501516",2004,6,21,-111.6065133,39.8582406
"S5456773",2004,6,30,-111.3312542,40.1548677
"S3678131",2004,8,7,-111.6981268,40.3657081
"S5664948",2005,6,15,-111.7169237,40.3771188
"S5667825",2005,6,27,-111.4798808,40.0106639
"S5192951",2005,6,24,-111.2893152,40.0058729
"S1958618",2005,7,9,-111.4030065,40.1986373
"S5471614",2006,6,16,-111.310215,40.0116418
"S5456741",2006,6,20,-111.3312542,40.1548677
"S5463895",2006,6,23,-111.3910675,40.195528
"S12502922",2008,6,28,-111.52496,40.334
"S13655844",2008,6,26,-112.0632935,39.9508062
"S3970146",2008,6,28,-111.52496,40.334
"S3972621",2008,6,24,-111.53097,40.18078
"S5471577",2008,6,23,-111.310215,40.0116418
"S5526238",2009,6,26,-111.5237617,40.3149412
"S5653120",2009,6,15,-111.7491531,40.4841026
"S5097299",2009,6,18,-112.0632935,39.9508062
"S5103211",2009,6,20,-111.6724148,39.9425154
"S5103491",2009,6,20,-112.0327377,40.0615193
"S5192850",2009,6,23,-111.6065133,39.8582406
"S5192899",2009,6,22,-111.2893152,40.0058729
"S5142501",2009,7,4,-112.0632935,39.9508062
"S5192952",2009,7,24,-111.7104328,40.375288
"S5250089",2009,8,14,-111.7228462,40.1683815
"S5213220",2009,8,1,-111.6733217,40.3445326
"S5237611",2009,8,10,-111.737139,40.1662735
"S5237595",2009,8,8,-111.737139,40.1662735
"S6561859",2010,6,18,-111.6210938,40.325608
"S6579368",2010,6,26,-111.4174819,40.0759041
"S6590520",2010,6,30,-111.3911855,40.0747055
"S6612934",2010,7,1,-111.3133049,39.9974407
"S8480436",2011,6,25,-112.0613515,39.9556503
"S8491034",2011,6,29,-111.3133049,39.9974407
"S8421426",2011,6,17,-111.6065133,39.8582406
"S8508505",2011,7,4,-111.6733217,40.3445326
"S11089513",2012,7,2,-111.4174819,40.0759041
"S11161601",2012,7,14,-112.0613515,39.9556503
"S11159636",2012,7,14,-112.0613515,39.9556503
"S11189767",2012,7,21,-111.6318536,40.3112493
"S11191078",2012,7,21,-111.6318536,40.3112493
"S11323429",2012,8,10,-111.737139,40.1662735
"S14640713",2013,7,14,-111.608555,40.346295
"S14850131",2013,8,3,-112.0613515,39.9556503
"S18847537",2014,6,20,-111.38992,40.1876
"S18906707",2014,6,25,-111.6724148,39.9425154
"S19040079",2014,7,7,-111.6633654,39.998427
"S19188185",2014,7,22,-111.722424,39.849393
"S19478073",2014,8,15,-111.71229,40.220886
"S5576168",2005,6,20,-111.3749313,40.3311044
"S3677320",2005,8,6,-111.2188053,40.1766027
"S5557923",2006,7,8,-111.2588882,40.4903041
"S5650381",2007,7,5,-111.3014603,40.3885276
"S8522640",2008,6,28,-111.4161301,40.6217055
"S3967170",2008,6,28,-111.4242411,40.5694366
"S8480295",2011,6,27,-111.5561092,40.4618868
"S8538139",2011,7,11,-111.3749313,40.3311044
"S9340131",2011,8,12,-111.5472794,40.3982024
"S11073234",2012,6,30,-111.5091593,40.4848997
"S11179150",2012,7,19,-111.217161,40.462629
"S14942617",2013,8,15,-111.5493554,40.4586747
"S18887813",2014,6,19,-111.45251,40.51316
"S6006760",2000,7,12,-113.6377716,37.3791607
"S1691921",2004,7,3,-113.1072922,37.3556519
"S8553828",2004,7,10,-113.0701733,37.356219
"S8976833",2004,7,27,-112.9619408,37.234292
"S3155414",2007,6,24,-113.1975245,37.4633028
"S3021710",2007,7,10,-113.0821896,37.3501683
"S3983913",2008,6,28,-112.9619408,37.234292
"S5624009",2009,7,13,-112.9619408,37.234292
"S13615613",2010,6,19,-112.9505291,37.2646665
"S6630048",2010,7,1,-112.9619408,37.234292
"S7083166",2010,8,6,-113.6305404,37.4775657
"S15540527",2011,6,30,-112.9070091,37.2230157
"S19313127",2011,6,27,-113.1913378,37.4643852
"S10987212",2012,6,16,-113.4526596,37.316864
"S11088059",2012,6,16,-113.4526596,37.316864
"S15096168",2013,8,10,-113.1935173,37.4311413
"S18890539",2014,6,21,-113.472805,37.3782058
"S18890428",2014,6,20,-113.472805,37.3782058
"S18888476",2014,6,18,-113.5075879,37.3753411
"S18888556",2014,6,19,-113.472805,37.3782058
"S18956604",2014,6,17,-112.9863059,37.2009181
"S19080074",2014,7,11,-113.6874676,37.3355229
"S14563110",2013,6,25,-111.4205933,38.2985591
"S14861685",2013,8,1,-111.1120641,38.219729
"S14892123",2013,8,7,-111.4755249,38.2813131
"S19387176",2014,8,8,-111.3320527,38.1620282
"S19418360",2014,8,8,-111.3320527,38.1620282
"S5146136",2009,7,5,-111.8273985,41.2944301
"S6756964",2010,8,12,-111.975081,41.2220194
"S6859522",2010,8,15,-112.16137,41.1884
"S11100925",2012,7,3,-111.937744,41.184406
"S11117080",2012,7,3,-111.937744,41.184406
"S14444749",2013,6,17,-111.988205,41.218197
"S14444680",2013,6,17,-111.9942345,41.1762536
"S14459696",2013,6,19,-111.9619274,41.4000548
"S14598999",2013,7,6,-111.81228,41.266308
"S14589733",2013,7,6,-111.8330956,41.2581127
"S14592736",2013,7,6,-111.81228,41.266308
"S14592391",2013,7,6,-111.81228,41.266308
"S14595297",2013,7,6,-111.81228,41.266308
"S12510091",2009,8,12,-106.3025679,41.367997
"S16213070",2013,6,26,-105.365603,41.8479858
"S4859660",2004,7,11,-106.356,41.33111
"S10565368",2003,7,17,-108.6315465,42.6344605
"S11101273",2012,7,5,-108.8528824,42.7306221
"S11100736",2012,7,5,-108.8528824,42.7306221
"S11115073",2012,7,5,-108.8528824,42.7306221
"S11115064",2012,7,5,-108.8528824,42.7306221
"S6603955",2010,7,4,-106.6986,44.34827
"S2405226",2006,8,3,-106.2417744,42.860318
"S18888040",2014,6,19,-106.3988972,42.6938379
"S18884939",2014,6,19,-106.3988972,42.6938379
"S2251903",2002,7,8,-109.339768,41.4338739
"S8502838",2011,7,2,-109.3496704,41.4251709
"S11018817",2012,6,21,-109.4452858,41.3502681
"S11124787",2012,7,8,-109.641539,41.005542
"S11121627",2012,7,8,-109.641539,41.005542
"S14519241",2013,6,23,-109.3366241,41.4382224
"S14562048",2013,7,2,-109.343807,41.428692
"S18947353",2014,6,29,-109.3563652,41.3274552
"S18947344",2014,6,28,-109.3366241,41.4382224
"S18947346",2014,6,29,-109.3366241,41.4382224
"S18946226",2014,6,29,-109.3563652,41.3274552
"S18946193",2014,6,29,-109.3366241,41.4382224
"S18831887",2014,6,17,-109.3366241,41.4382224
"S18935013",2014,6,28,-109.3366241,41.4382224
